"","unique_names","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"69","seq.5095.21",0.00361474106658609,9.48349942752861,2.44722069034221,0.015292358354117,0.999318021005051,-5.76885063016237,"KIR2DL4"
"70","seq.5116.62",-0.00619731504265288,11.3663721443985,-2.48294581457109,0.0138844532743241,0.999318021005051,-5.68305698824363,"ROBO2"
"71","seq.5259.2",-0.011399267713383,9.94717740850744,-2.43274745188402,0.0158978807680515,0.999318021005051,-5.80327548831977,"TAB1|MAP3K7"
"72","seq.5357.60",-0.0143911837293435,11.7742773025453,-2.43315609445699,0.0158804968998755,0.999318021005051,-5.80230615841626,"NLGN4X"
"73","seq.5392.73",0.0181221583437165,10.4448105815815,2.41987674297949,0.016454108154532,0.999318021005051,-5.83372736863332,"FAS"
"74","seq.5634.39",0.021662673398785,11.2986518066096,2.56873536851628,0.0109637437836411,0.999318021005051,-5.47227923393437,"POFUT1"
"75","seq.5837.49",-0.0110968800416658,10.0807969251013,-2.72208704221414,0.0070819317504073,0.999318021005051,-5.07890068238105,"LIFR"
"76","seq.6372.7",0.00900401863436451,11.9333769407962,2.64965579048843,0.0087263354076379,0.999318021005051,-5.26734397964478,"YBX2"
"77","seq.6404.20",-0.00282241391767095,8.41772368789365,-2.46377329489792,0.0146249984169666,0.999318021005051,-5.72924479906593,"C1QL1"
"78","seq.6570.1",-0.00716431608837543,8.62105073200472,-2.46149931700347,0.014715119362591,0.999318021005051,-5.73470066008791,"COL13A1"
"79","seq.6649.51",-0.00371278716770103,8.75025766928944,-2.70514509652912,0.00743921475734626,0.999318021005051,-5.12340051160513,"NTN1"
"80","seq.6904.14",-0.0121625116651754,13.4323692404633,-2.61764982679206,0.00955684551934502,0.999318021005051,-5.34910853959068,"LRRTM2"
"81","seq.6940.18",-0.00271645729098747,9.70379902866849,-2.61996258065655,0.00949453336158245,0.999318021005051,-5.34323122830551,"JPH1"
"82","seq.6998.106",0.00551733689805838,10.3218683446982,2.93200986117477,0.0037755324095977,0.999318021005051,-4.5062963412203,"ASPH"
"83","seq.7105.7",-0.0107772776717923,9.38192558351071,-2.4908907903836,0.0135874836206499,0.999318021005051,-5.66381861842253,"CABLES2"
"84","seq.7139.14",-0.00603672759566966,9.94212093686357,-3.00428352043326,0.00301567570295422,0.999318021005051,-4.30014755454787,"SLITRK4"
"85","seq.7200.4",-0.00618290333688058,10.6137847315115,-2.44258766254798,0.0154839271500046,0.999318021005051,-5.77989125735748,"LRFN2"
"86","seq.7840.64",0.0136793069625244,10.3758191870757,2.56770925418269,0.0109951472590185,0.999318021005051,-5.47483985790686,"LGMN"
"87","seq.7975.97",-0.00965295431308512,10.8955769576125,-2.48023645216587,0.013987037269556,0.999318021005051,-5.6896043953181,"UNC5A"
"88","seq.8052.115",-0.0201817077203738,11.8230405575719,-2.7580715314364,0.00637407484869161,0.999318021005051,-4.98353077545393,"NLGN1"
"89","seq.8060.7",-0.00890423374954017,8.56658212997339,-2.57079436976217,0.0109009717499788,0.999318021005051,-5.46713820368902,"NRG2"
"90","seq.8297.8",0.00645643628030001,10.0242368991818,2.6012010073511,0.0100107277501879,0.999318021005051,-5.39076977783858,"DNAJC10"
"91","seq.8786.6",-0.0106651459317712,12.300277528168,-2.83819873212746,0.00502288485215666,0.999318021005051,-4.76701883471875,"FAM171B"
"92","seq.8851.42",-0.0100865949771399,12.0176608215845,-2.86136109669034,0.00468411701605749,0.999318021005051,-4.70336874312227,"FAM171B"
"93","seq.8890.9",-0.0152180779795169,13.2261298348281,-2.85725615283655,0.00474259216836265,0.999318021005051,-4.71468377243998,"TMEM132B"
"94","seq.8957.72",0.00928488820182876,10.7388820605634,2.66138619115328,0.0084386125020668,0.999318021005051,-5.23714535851744,"ERLEC1"
"95","seq.8975.26",-0.0202213111808618,11.1932031161834,-2.99637348315365,0.00309139022097996,0.999318021005051,-4.32293268259378,"CNOT9"
"96","seq.9348.1",0.00289386367872081,7.90328145878259,2.8563285726119,0.00475589749358693,0.999318021005051,-4.71723852414924,"C1RL"
"97","seq.9738.7",-0.0209872355777603,10.4138029339622,-2.75225350809066,0.00648398957470549,0.999318021005051,-4.99902880255442,"FAF2"
"98","seq.9772.153",-0.0193189385608629,10.5052472613342,-2.81120305059871,0.00544579903283965,0.999318021005051,-4.84060216213003,"NLGN2"
"99","seq.9837.60",0.0437876500729406,16.3833701786988,2.64042687373063,0.0089588793977639,0.999318021005051,-5.29101563138719,"NQO1"
"100","seq.9993.11",-0.00487428484910164,9.90751155752598,-2.46885194841896,0.0144254926086886,0.999318021005051,-5.71704271865423,"ZNF264"
